Text,link,year,aspect,sentiment,prob
Il s appelait Riancey c était votre grand oncle dont le père votre aïeul avait été l un des chefs du parti légitimiste et l un des promoteurs de la loi Falloux,https://www.lemonde.fr/archives/article/1963/06/21/la-reponse-du-duc-de-levis-mirepoix_2232430_1819218.html,1963.0,oncle,Positive,0.9708781838417053
Dans les Accommodements avec le Ciel nous l avions laissée en Belgique au moment où son oncle,https://www.lemonde.fr/archives/article/1963/06/29/le-muet-de-beatrix-beck_2232336_1819218.html,1963.0,oncle,Positive,0.702459990978241
Barny vit chez son cousin dans un état d aliénation qui est moins dû à sa besogne qu à l entourage l oncle Edgar vieux général mondain capricieux et brillant aussi illogique qu un tyran la tante Maud une romancière artiste peintre qui bien qu Américaine est devenue plus anglaise que les Anglais et ce fils brillant sujet d Oxford champion d échecs nourri de Shakespeare qui a choisi malgré ses dons de vivre en fermier Pour ne plus avoir à se brosser les cheveux affirme son père,https://www.lemonde.fr/archives/article/1963/06/29/le-muet-de-beatrix-beck_2232336_1819218.html,1963.0,oncle,Positive,0.8180609345436096
Le Théâtre de la jeunesse sera présenté une fois par mois le samedi parmi les pièces prévues la Case de l oncle Tom le Général Dourakine,https://www.lemonde.fr/archives/article/1963/07/01/les-emissions-de-la-deuxieme-chaine-commenceront-le-4-janvier_2231723_1819218.html,1963.0,oncle,Positive,0.5607813596725464
Son père Émile Chautemps avait été sénateur président du Conseil municipal de Paris ministre des colonies son oncle Alphonse fut sénateur d Indre et Loire son frère Félix tombé pendant la guerre 1914 1918 était député de la Savoie,https://www.lemonde.fr/archives/article/1963/07/03/mort-de-m-camille-chautemps_2209550_1819218.html,1963.0,oncle,Positive,0.975744366645813
C est le plus important des émirs l oncle de l imam le commandant en chef des troupes royales le premier ministre 1,https://www.lemonde.fr/archives/article/1963/08/08/iii-le-socialisme-quel-vilain-mot_2221203_1819218.html,1963.0,oncle,Positive,0.968643844127655
Un chapitre n aurait il pu être consacré à la conception chatouilleuse de l autodétermination qu ont les Etats Unis aux balancements britanniques entre l oncle Sam et ce continent d avenir qu est l Europe à la patience qu il faudra pour que la C,https://www.lemonde.fr/archives/article/1963/08/16/a-l-assaut-du-nationalisme-economique_2221908_1819218.html,1963.0,oncle,Negative,0.7372104525566101
Elle sera dans la déposition étrange presque hallucinée du fils aîné du mort qui ne cachera pas qu il attend des juges un arrêt envoyant son grand père en prison jusqu à la fin de ses jours et qui soutiendra en outre que sa grand mère et son oncle furent les complices ce que n a pas établi le dossier,https://www.lemonde.fr/archives/article/1963/11/07/un-cultivateur-de-soixante-seize-ans-repond-a-chartres-du-meurtre-de-son-gendre_2219119_1819218.html,1963.0,oncle,Negative,0.9917120933532715
Les enfants de Mme Nhu arrivés à Rome ont été reçus mercredi en audience par le pape Paul VI en compagnie de leur oncle Mgr Ngo Dinh Thuc archevêque de Hué,https://www.lemonde.fr/archives/article/1963/11/14/mm-rusk-et-mcnamara-vont-assister-a-une-conference-americaine-sur-le-vietnam_2220506_1819218.html,1963.0,oncle,Positive,0.9318841695785522
La mère guère plus tard mourait à son tour laissant Nonce avec ses deux frères Ange et Jean pris en charge par un oncle lyonnais qui tenta d élever les petits,https://www.lemonde.fr/archives/article/1963/11/15/je-suis-un-criminel_2220372_1819218.html,1963.0,oncle,Positive,0.5478193163871765
Quand il a voulu se marier le vieux s est arrangé pour l en empêcher le père de la fiancée avait une camionnette se livrait au commerce des fruits mon oncle risquait de quitter la terre lui aussi pour travailler avec son beau père,https://www.lemonde.fr/archives/article/1963/11/27/roger-planchon-nous-parle-de-la-remise_2218263_1819218.html,1963.0,oncle,Negative,0.5971123576164246
Mon oncle ça l a sonné il s est mis à dormir des dix huit heures des vingt heures d affilée et puis un jour il s est jeté sous un pont,https://www.lemonde.fr/archives/article/1963/11/27/roger-planchon-nous-parle-de-la-remise_2218263_1819218.html,1963.0,oncle,Negative,0.982332170009613
La Case de l oncle Tom intéressait les adultes comme les entants,https://www.lemonde.fr/archives/article/1963/12/10/les-emissions-du-samedi-soir_2225100_1819218.html,1963.0,oncle,Positive,0.9746404886245728
Denise Gence qui fut à la télévision l inoubliable Chouette des Mystères de Paris a donné elle aussi tant de relief à la Papofski qu on aimerait bien revoir l oncle et la nièce face à face,https://www.lemonde.fr/archives/article/1964/01/03/le-general-dourakine-ii_2111179_1819218.html,1964.0,oncle,Positive,0.9713592529296875
Il est bien difficile de s intéresser à cette histoire d héritiers cupides qui tous semblent avoir eu de bonnes raisons de tuer leur oncle à héritage,https://www.lemonde.fr/archives/article/1964/01/06/meurtre-au-galop_2111449_1819218.html,1964.0,oncle,Negative,0.9386714100837708
Tran Van Do qui pour être l oncle de Mme Nhu n en est pas moins un des partisans les plus notables de la recherche prudente d une solution politique,https://www.lemonde.fr/archives/article/1964/01/16/les-relations-entre-paris-et-saigon-restent-alterees-par-de-lourds-malentendus_2112216_1819218.html,1964.0,oncle,Positive,0.8847017884254456
Le Times dans un éditorial assura que l armée était allée trop loin dans la méthode de l oncle gâteau avuncular approach,https://www.lemonde.fr/archives/article/1964/01/30/l-armee-britannique-manque-de-soldats_2112101_1819218.html,1964.0,oncle,Negative,0.8634999990463257
Or à une dizaine de kilomètres au sud de cette dernière ville Thierry a une grand tante et un grand oncle chez qui il est allé parfois le dimanche,https://www.lemonde.fr/archives/article/1964/03/12/la-famille-de-thierry-desouches-rejette-l-hypothese-d-une-fugue_2119373_1819218.html,1964.0,oncle,Positive,0.9958789348602295
Il mourra sans héritier un an après son oncle et le comté de Provence Aix et Marseille basculent dans la hotte du roi de France,https://www.lemonde.fr/archives/article/1964/04/07/les-grandes-heures-de-marseille_2136108_1819218.html,1964.0,oncle,Negative,0.8982003331184387
Et la marée de joujoux au milieu desquels se noie son héros n a pas la cruauté implacable des gadgets perfectionnés qui asservissaient les nouveaux riches de Mon oncle,https://www.lemonde.fr/archives/article/1964/04/18/les-jouets-de-georges-michel_2135149_1819218.html,1964.0,oncle,Negative,0.44450995326042175
En raison de la mort récente du roi Paul de Grèce oncle du fiancé la cérémonie gardera un caractère strictement familial,https://www.lemonde.fr/archives/article/1964/04/29/le-mariage-de-la-princesse-claude-d-orleans-et-du-prince-amedee-de-savoie-aura-lieu-le-8-juin_2134618_1819218.html,1964.0,oncle,Positive,0.4536782503128052
A côté des mots courants utilisés dans les relations amicales ces langues ont des mots dont on se sert pour parler avec ceux à qui on doit le respect ou bien pour parler d eux les parents une tante un oncle un supérieur un homme âgé etc,https://www.lemonde.fr/archives/article/1964/05/08/langues-dialectes-et-litterature-de-l-indonesie_2137896_1819218.html,1964.0,oncle,Neutral,0.8090545535087585
Au nombre de ces œuvres en javanais du Moyen Age le Suluk Sukarsa une œuvre mystique du genre du Dewa Rutjil mais au fond islamique et les livres de Ménak racontant la lutte du Baginda Ambyah oncle du prophète Mahomet contre le roi sauvage Nursewan son ennemi et son beau père à la fois,https://www.lemonde.fr/archives/article/1964/05/08/langues-dialectes-et-litterature-de-l-indonesie_2138182_1819218.html,1964.0,oncle,Neutral,0.6663533449172974
Après avoir été berger dans son village jusqu à l âge de vingt ans il avait suivi un stage pour devenir gardien de la paix mais il avait été révoqué au mois de juillet 1963 il était devenu barman chez son oncle restaurateur 26 rue Saint Sébastien 11e et il a affirmé à Mme Dassault que c est là qu il avait été embauché par Dominique pour garder une femme,https://www.lemonde.fr/archives/article/1964/05/26/les-trois-hommes-arretes-dans-l-oise-declarent-ignorer-l-identite-de-leur-chef-qui-a-reussi-a-s-enfuir-l-interrogatoire-se-poursuit_3051477_1819218.html,1964.0,oncle,Negative,0.6399489641189575
On peut penser ce que l on veut de leur système politique et l immense majorité de mon peuple ne souhaite aucunement passer sous la férule d un disciple de l oncle Hô mais la forme d aide qu ils nous procurent est vraiment exemplaire,https://www.lemonde.fr/archives/article/1964/06/24/c-est-grace-a-la-france-que-le-cambodge-n-a-pas-bascule-dans-le-camp-socialiste-declare-au-monde-le-prince-norodom-sihanouk-le-chef-de-l-etat-khmer-est-de-mercredi-a-vendredi-l-hot_3145801_1819218.html,1964.0,oncle,Negative,0.6339077949523926
Tous voient par les yeux de l oncle Ho,https://www.lemonde.fr/archives/article/1964/06/24/c-est-grace-a-la-france-que-le-cambodge-n-a-pas-bascule-dans-le-camp-socialiste-declare-au-monde-le-prince-norodom-sihanouk-le-chef-de-l-etat-khmer-est-de-mercredi-a-vendredi-l-hot_3145801_1819218.html,1964.0,oncle,Positive,0.9850320816040039
En raison de la mort récente du roi Paul de Grèce oncle du fiancé la cérémonie a eu un caractère strictement familial,https://www.lemonde.fr/archives/article/1964/07/23/la-princesse-claude-fille-du-comte-de-paris-epouse-le-duc-amedee-d-aoste_2142075_1819218.html,1964.0,oncle,Negative,0.49823421239852905
Deux de ces enfants ont pu se mettre à l abri mais le troisième Marc Babin douze ans domicilié à Athis Mons Seine et Oise a été mortellement blessé malgré les efforts de son oncle pour le retirer des griffes du fauve,https://www.lemonde.fr/archives/article/1964/08/04/une-lionne-s-echappe-d-un-cirque-et-tue-un-enfant_2126486_1819218.html,1964.0,oncle,Negative,0.5796006917953491
Isabelle fit remarquer Mme Macé n oublie jamais que tu parles de ton oncle,https://www.lemonde.fr/archives/article/1964/08/19/passe-temps-ii-par-paul-leautaud-trente-a-quarante-par-henri-calet-amoralites-familieres-par-maurice-chapelan_3050711_1819218.html,1964.0,oncle,Positive,0.9501718282699585
Ah là là repartit Isabelle il est joli l oncle,https://www.lemonde.fr/archives/article/1964/08/19/passe-temps-ii-par-paul-leautaud-trente-a-quarante-par-henri-calet-amoralites-familieres-par-maurice-chapelan_3050711_1819218.html,1964.0,oncle,Positive,0.9836099147796631
L un d eux Jean Claude en profita pour fausser compagnie au groupe et aller voir son oncle qui habitait près de là,https://www.lemonde.fr/archives/article/1964/08/26/un-jeune-pensionnaire-a-failli-etre-lynche-par-ses-camarades_2125698_1819218.html,1964.0,oncle,Positive,0.799074113368988
Mais cette intrusion latine dans ce qui fut et est encore en partie une chasse gardée de l oncle Sam est trop voyante pour qu elle ne prenne pas de toute façon l allure d un défi indirect à Washington,https://www.lemonde.fr/archives/article/1964/09/21/un-defi-indirect_2127704_1819218.html,1964.0,oncle,Negative,0.6781938076019287
Sujet banal le jeune neveu de l oncle Achille bon type de bourgeois paysan riche en vignes en bon sens et en belle humeur a suivi sa famille à Paris mais passe à Melgueil entre les fêtes au village les courses de taureaux les cavalcades des gardians les parties de campagne les contes et les festins des vacances inoubliables,https://www.lemonde.fr/archives/article/1964/10/28/cantique-a-melilla-de-xavier-grall-le-soleil-de-maguelone-de-gaston-baissette_2131807_1819218.html,1964.0,oncle,Positive,0.866392970085144
Amitié d enfants qui devient amour de jeunes gens mais Guillette est la petite fille d un laboureur de l oncle Achille et elle est assez raisonnable pour comprendre que son Achillou ne pourra pas l épouser et il ne peut y avoir entre eux qu une idylle chaude et pudique,https://www.lemonde.fr/archives/article/1964/10/28/cantique-a-melilla-de-xavier-grall-le-soleil-de-maguelone-de-gaston-baissette_2131807_1819218.html,1964.0,oncle,Positive,0.8795087933540344
Une narratrice orpheline jadis recueillie par un oncle y a passe à la Belle Epoque une enfance merveilleuse puis une jeunesse romanesque éloignée quelques années par un mariage malheureux elle a pu racheter en 1927 la maison de l oncle qu elle n a pas quittée et voici qu elle écrit de nos jours passé la soixantaine l histoire du petit monde qui fut le sien mystérieusement liée au charme du lac,https://www.lemonde.fr/archives/article/1964/11/04/l-accomplissement-par-maurice-chavardes-le-lac-par-camille-bourniquel_3050247_1819218.html,1964.0,"oncle', 'oncle","Positive', 'Positive","0.9604156017303467, 0.9604156017303467"
Marcel André dans le rôle de l oncle et Mlle Jacqueline Corot dans celui de la nièce qui ne prononce qu un seul mot à l instant que le rideau va tomber Adieu,https://www.lemonde.fr/archives/article/1964/11/09/deux-creations-au-theatre-de-l-o-r-t-f-henri-tomasi-et-roman-vlad_2118776_1819218.html,1964.0,oncle,Positive,0.9043022394180298
Nicole Védrès a parlé beaucoup elle a parlé d elle même mais c était pour raconter sa grand mère son père son oncle Arthur Alain Resnais le clochard anonyme rencontré un jour près de chez elle et qui avait une feuille de fougère dans sa poche raconter les statues et les maisons et pour un peu la couleur du ciel,https://www.lemonde.fr/archives/article/1964/11/24/bull-pierrots-des-alouettes-bull-portrait-de-nicole-vedres_2118145_1819218.html,1964.0,oncle,Positive,0.9165017008781433
A l heure actuelle Us ont tous juré sur le Coran de considérer leur oncle Fayçal comme souverain légitime de l Arabie,https://www.lemonde.fr/archives/article/1964/12/26/le-roi-saoud-serait-pret-a-signer-son-abdication_2122103_1819218.html,1964.0,oncle,Positive,0.9526719450950623
Après quelques semaines les fils de Saoud firent l un après l autre leur soumission à leur oncle Fayçal,https://www.lemonde.fr/archives/article/1965/01/06/l-ex-roi-saoud-reconnait-son-frere-faycal-comme-souverain-d-arabie-saoudite_2187631_1819218.html,1965.0,oncle,Negative,0.6117827296257019
Ceccaldi juge d instruction a longuement entendu dans la nuit de lundi à mardi Pierre Rodet Marius Ferreri et l oncle de ce dernier M,https://www.lemonde.fr/archives/article/1965/02/10/une-succursale-de-banque-d-hyeres-en-deficit-de-1-700-000-francs-pour-avoir-voulu-aider-une-entreprise-de-transports_2185554_1819218.html,1965.0,oncle,Neutral,0.8946243524551392
Ancien employé de banque Ferreri avait reçu de son oncle Durbano principal actionnaire des Transports Tranier la direction de cette entreprise,https://www.lemonde.fr/archives/article/1965/02/11/bull-trois-arrestations-bull-l-escroquerie-porterait-sur-3-millions_3068631_1819218.html,1965.0,oncle,Positive,0.8659213781356812
Dans un pays dont l histoire est remplie de disparitions et de réapparitions et où la toi naïve confond souvent le rêve et la réalité il était temps que l oncle Nikita soit vu ce qu on appelle vu en chair et en os,https://www.lemonde.fr/archives/article/1965/03/16/m-khrouchtchev-a-vote_2174898_1819218.html,1965.0,oncle,Positive,0.5037533640861511
Jeudi après midi la reine a rendu visite à son oncle à l hôtel Claridge où il poursuit sa convalescence après les trois opérations qu il vient de subir pour le décollement de la rétine de l œil gauche,https://www.lemonde.fr/archives/article/1965/03/27/nouvelle-rencontre-entre-la-reine-elizabeth-et-la-duchesse-de-windsor_2174422_1819218.html,1965.0,oncle,Positive,0.9173778891563416
La condition de la femme reste tout entière l œuvre de l homme c est le père le frère le cousin l oncle le mari qui font la loi,https://www.lemonde.fr/archives/article/1965/04/08/la-femme-algerienne_2181330_1819218.html,1965.0,oncle,Positive,0.9635158777236938
Premier à entrer en lice le Théâtre d art d Athènes jouera jusqu au 30 avril les Perses d Eschyle suivi du 2 au 8 mai du Théâtre Mossoviet de Moscou qui nous amène trois pièces Carrefours de Viktor Rozov le Rêve de l oncle d après Dostoïevsky et le Bal masqué de Lermontov,https://www.lemonde.fr/archives/article/1965/04/28/ouverture-de-la-saison-du-theatre-des-nations_2182797_1819218.html,1965.0,oncle,Neutral,0.7444937229156494
Muller n a pas réitéré ses accusations contre le grand oncle du petit Pierre M,https://www.lemonde.fr/archives/article/1965/05/07/les-enqueteurs-continuent-d-interroger-les-membres-de-la-famille-de-la-victime_2172413_1819218.html,1965.0,oncle,Negative,0.9435833692550659
A la recherche du temps perdu Je suis parti à Venise avec Bona sans trop savoir ce que j allais faire je l ai simplement accompagnée dans sa reprise de contact avec la ville qu elle avait quittée depuis des années je l ai suivie dans sa recherche d impressions d enfance son retour à la maison pleine du souvenir de l oncle peintre ses flâneries de campo en campo ses retrouvailles avec les amis chers l écrivain Pierre Antonio Gambini auteur des Régates de San Francisco décédé brutalement depuis et le jeune poète Francesco Smeraldi qui est un personnage étonnant,https://www.lemonde.fr/archives/article/1965/05/09/l-art-et-les-hommes-de-jean-marie-drot_2170723_1819218.html,1965.0,oncle,Positive,0.9941902160644531
le passage du réel au rêve dans l enterrement de l oncle de Bona par exemple la méditation à Torcello les conversations mondaines cette atmosphère de pluie et le sentiment latent de la mort,https://www.lemonde.fr/archives/article/1965/05/09/l-art-et-les-hommes-de-jean-marie-drot_2170723_1819218.html,1965.0,oncle,Positive,0.9165916442871094
Le grand oncle de l enfant et son arrière grand mère Mme Jules Rouyer étaient absents,https://www.lemonde.fr/archives/article/1965/05/09/les-obseques-du-petit-pierre-ont-ete-celebrees-samedi_2170721_1819218.html,1965.0,oncle,Neutral,0.9325103163719177
vit entre ses parents sa tante Irène et son oncle Mathias celui ci quadragénaire intelligent et brillant bon journaliste qu une maladie de cœur condamne à mourir jeune a fait de Lilia sa maîtresse et lui impose deux fois par semaine l amour dans une chambre d hôtel,https://www.lemonde.fr/archives/article/1965/09/15/trois-romans-la-campagne-d-italie-de-michel-mohrt-le-cheval-d-herbeleau-de-jean-husson-la-rose-amere-de-janine-montupet_3069407_1819218.html,1965.0,oncle,Positive,0.9929599165916443
L adolescente qui a une vive affection pour sa tante accepte néanmoins cette situation en se persuadant qu elle dispense ainsi son oncle de prendre d autres maîtresses qui seraient plus gênantes qu elle mais Mathias finit par avertir sa femme et part avec Lilia pour deux ans de bonheur,https://www.lemonde.fr/archives/article/1965/09/15/trois-romans-la-campagne-d-italie-de-michel-mohrt-le-cheval-d-herbeleau-de-jean-husson-la-rose-amere-de-janine-montupet_3069407_1819218.html,1965.0,oncle,Positive,0.7883718609809875
Frédérick Lemaître et Marie Dorval firent les beaux soirs de l Ambigu où les spectateurs du siècle dernier purent applaudir le Juif errant la Case de l oncle Tom la Porteuse de pain Roger la Honte et les Trois Mousquetaires,https://www.lemonde.fr/archives/article/1965/10/27/le-theatre-de-l-ambigu-disparait_2195525_1819218.html,1965.0,oncle,Neutral,0.5545753836631775
Lui même apprit d abord le français et il ne parlait pas bien sa langue maternelle quand on le confia ainsi que ses cinq frères à un oncle clergyman dans le Kent après la mort de ses parents,https://www.lemonde.fr/archives/article/1965/12/17/somerset-maugham-un-maitre-de-l-humour-elegant-et-du-cynisme-leger_2193519_1819218.html,1965.0,oncle,Negative,0.6695660948753357
Pareille initiative serait envisagée pour Mon oncle qui si son auteur y consent finalement est assuré de trouver ici la même audience,https://www.lemonde.fr/archives/article/1966/01/15/m-hulot-battra-t-il-james-bond_2703302_1819218.html,1966.0,oncle,Positive,0.5761700868606567
Erhard Brand et Mende disant aimablement la même phrase successivement à l oncle Sam enfoncé dans le marécage vietnamien au général de Gaulle flirtant avec la Russie à M,https://www.lemonde.fr/archives/article/1966/02/04/le-malaise-allemand_2705113_1819218.html,1966.0,oncle,Negative,0.6793235540390015
Thomas O Higgins dont l oncle avait été tué au cours la guerre civile par des partisans de M,https://www.lemonde.fr/archives/article/1966/02/05/m-thomas-o-higgins-s-opposera-en-juin-a-m-de-valera-pour-la-presidence_2706119_1819218.html,1966.0,oncle,Negative,0.8793145418167114
Pour l église du Dôme dont les remarquables proportions en font à la fois un des plus grandioses et des plus exquis chefs d œuvre de l art français Mansart a repris un admirable projet établi autrefois par son oncle François Mansart pour la chapelle mausolée des Bourbons à Saint Denis ainsi que l a établi autrefois M Louis Hautecœur,https://www.lemonde.fr/archives/article/1966/02/19/l-armee-abandonne-progressivement-ses-bureaux-apres-avoir-demoli-les-baraquements-provisoires_2704862_1819218.html,1966.0,oncle,Positive,0.9958375692367554
Mon oncle est de l autre côté,https://www.lemonde.fr/archives/article/1966/04/05/l-etudiant-de-da-nang_2697803_1819218.html,1966.0,oncle,Positive,0.6034657955169678
Marié et père de deux petites filles partageant l appartement de son oncle Lucien Aimar le vainqueur du Tour 1966 continue à être un modeste employé municipal,https://www.lemonde.fr/archives/article/1966/07/16/la-victoire-d-un-modeste-employe-municipal_2691735_1819218.html,1966.0,oncle,Positive,0.9112478494644165
Il existait déjà un enregistrement de la Vie brève de Manuel de Falla publié il y a quelques années par la Voix de son maître avec la célèbre cantatrice Victoria de Los Angeles dans le rôle de Salud Mlle Josefina Puigsech Carmela Pablo Civil Paco Emilio Pava l oncle Sarvaor et l orchestre symphonique de l Opéra de Barcelone sous la direction d Ernesto Halffter deux microsillons FALP 326 7 le second complété par un récital de mélodies espagnoles et italiennes contemporaines,https://www.lemonde.fr/archives/article/1966/08/12/la-vida-breve-de-manuel-de-falla_2677319_1819218.html,1966.0,oncle,Neutral,0.7975882291793823
de Venaco oncle de M,https://www.lemonde.fr/archives/article/1966/08/16/m-francois-giacobbi-retrouve-un-siege-de-conseiller-general_2677554_1819218.html,1966.0,oncle,Positive,0.9263408184051514
Nungesser s est rendu à Étretat afin de se recueillir devant le monument dressé à la mémoire des aviateurs de l Oiseau blanc disparu en traversant l Atlantique Charles Nungesser son oncle et Coll,https://www.lemonde.fr/archives/article/1966/09/10/m-nungesser-precise-le-programme-de-destruction-des-baraquements-datant-de-la-guerre_2679946_1819218.html,1966.0,oncle,Neutral,0.9482234120368958
Mais voici que l oncle Justin a fait comme maître d armes une carrière brillante qui l a mis dans l intimité des grandes épées de l aristocratie,https://www.lemonde.fr/archives/article/1966/09/28/la-gueuse-de-jean-pierre-chabrol-les-compagnons-de-la-foret-noire-de-michel-droit_3126789_1819218.html,1966.0,oncle,Positive,0.9891064763069153
La meilleure réussite dans toutes les parties du roman où s agitent ces questions c est qu elles ne s y posent pas en termes de dialectique abstraite mais qu elles sont vécues par des êtres vivants mieux doués pour sentir que pour définir et qu elles se traduisent en actes et en scènes ainsi la rupture du jeune Noël Tarrigues tenté par le communisme avec son frère aîné et son oncle vieux socialistes farouchement anti moscoutaires tout l épisode de l élection du délégué des ouvriers et surtout les très belles pages où le communiste français Bédel et l anarchiste espagnol Roméro atteignent la ligne sinueuse des méthodes qui les opposent et des volontés qui les rapprochent au cours d une longue explication où il y a de la bagarre des idées des confidences de leurs jeunesses humiliées de l amitié sourde et de l inimitié insurmontable,https://www.lemonde.fr/archives/article/1966/09/28/la-gueuse-de-jean-pierre-chabrol-les-compagnons-de-la-foret-noire-de-michel-droit_3126789_1819218.html,1966.0,oncle,Positive,0.9656354188919067
Un sixième oncle impliqué dans le meurtre de l écrivain espagnol Jésus de Galindez fut découvert mort dans sa prison,https://www.lemonde.fr/archives/article/1966/11/03/quatre-morts-au-cour-d-un-accrochage-en-republique-dominicaine_2687201_1819218.html,1966.0,oncle,Negative,0.9920082092285156
André Bergougnan avait occupé dans les usines de Clermont Ferrand des postes de direction avant de succéder en 1948 à son oncle Raymond Bergougnan comme président directeur général de l entreprise,https://www.lemonde.fr/archives/article/1966/11/07/l-industriel-clermontois-andre-bergougnan-est-decede_2687146_1819218.html,1966.0,oncle,Positive,0.8467249274253845
Walter Gordon le champion du nationalisme économique qui écrivait dernièrement Les Canadiens seront respectés des Américains dans la mesure où ils sauront défendre leurs intérêts et conserver leur indépendance plutôt que de céder dès que l oncle Sam fronce le sourcil,https://www.lemonde.fr/archives/article/1967/01/26/epreuve-de-force-entre-washington-et-ottawa-a-propos-du-statut-des-banques-etrangeres-installees-au-canada_2610320_1819218.html,1967.0,oncle,Negative,0.5698177218437195
C est ainsi qu il a intercalé il y a trois ans l humour italien du Système Fabrizzi entre les sanglots d Ivanov et d oncle Vania,https://www.lemonde.fr/archives/article/1967/01/27/comment-allez-vous-adapte-de-r-milner-par-m-moussy_3110921_1819218.html,1967.0,oncle,Negative,0.8114335536956787
Car si on est fidèle au département chez les Chambrun on le sert de façons variées le secrétaire d État succède en effet dans la vie publique locale à son grand père Pierre sénateur de la Lozère qui fut en 1940 l un des quatre vingts à refuser l investiture du maréchal Pétain et à son oncle Gilbert député progressiste de 1945 à 1955 maire de Marvejols de 1953 à 1965 et porte drapeau des électeurs de gauche,https://www.lemonde.fr/archives/article/1967/02/08/a-marvejols-m-charles-de-chambrun-mise-sur-un-nom-celebre-et-sur-l-avenir-medico-social-de-la-lozere_2622649_1819218.html,1967.0,oncle,Positive,0.9644381999969482
Les soupçons de ce genre sont d autant plus naturels que durant son séjour ici Svetlana Staline a pour autant que l on sache résidé dans la famille de son époux qui était l oncle du ministre d État aux affaires étrangères de New Delhi M,https://www.lemonde.fr/archives/article/1967/03/13/les-autorites-de-new-delhi-sont-embarrassees_2615645_1819218.html,1967.0,oncle,Positive,0.6552252769470215
Vous auriez pu par exemple couvrir de huées les spectacles genre oncle Tom qu on exhibait forcer les théâtres à ne plus nous insulter faire savoir à leurs directeurs que vous ne reprendriez le chemin de leurs salles que si l on y jouait une de mes pièces ou celle de quelque autre auteur nègre digne de respect,https://www.lemonde.fr/archives/article/1967/03/15/le-banquet_3144137_1819218.html,1967.0,oncle,Negative,0.988186776638031
L Etat leur verse une indemnité mensuelle pour qu ils renoncent à leurs droits l an dernier l oncle du vice président de l Assemblée nationale fut nommé chef de canton de Bousso il ne s en est pas moins rendu auprès du chef de canton de Massénya dont Bousso administrativement ne relève pas pour recevoir l investiture spirituelle après avoir effectué chez lui la retraite rituelle en ayant placé sur son épaule droite deux couteaux de jet,https://www.lemonde.fr/archives/article/1967/04/12/l-evolution-du-tchad_2623110_1819218.html,1967.0,oncle,Positive,0.8176581263542175
Mme Claude Blancpain qui a trouvé la mort vendredi dans un accident de la circulation avait à la demande de son oncle M,https://www.lemonde.fr/archives/article/1967/04/25/svetlana-staline-ajourne-sa-conference-de-presse_2623078_1819218.html,1967.0,oncle,Neutral,0.926141083240509
Au jeu des familles on le plaçait dans celle des poètes entre le père Brassens et l oncle Lemarque,https://www.lemonde.fr/archives/article/1967/06/06/le-chanteur-rene-louis-lafforgue-tue-dans-un-accident-de-la-route_2635693_1819218.html,1967.0,oncle,Positive,0.9154094457626343
Le roi Hussein a nommé jeudi son oncle le chérif Hussein Ben Nasser chef du cabinet royal en remplacement de M,https://www.lemonde.fr/archives/article/1967/06/17/le-roi-hussein-elimine-de-son-entourage-les-adversaires-du-president-nasser_2635695_1819218.html,1967.0,oncle,Positive,0.7352722883224487
Son remplacement par l oncle du souverain hachémite prend donc une signification politique évidente,https://www.lemonde.fr/archives/article/1967/06/17/le-roi-hussein-elimine-de-son-entourage-les-adversaires-du-president-nasser_2635695_1819218.html,1967.0,oncle,Positive,0.5768734216690063
Des enfants un adolescent un oncle un lion,https://www.lemonde.fr/archives/article/1967/06/29/des-livres-pour-les-vacances_2636353_1819218.html,1967.0,oncle,Positive,0.906317949295044
Ainsi le normalien Jerphanion écrit à sa femme Je nous rêve ayant ici un oncle qui serait un paysan riche,https://www.lemonde.fr/archives/article/1967/07/15/le-grammairien-et-la-romanciere_2628775_1819218.html,1967.0,oncle,Positive,0.9916865229606628
Et il a cette chance de dormir là dans le cimetière de l hospice à deux pas de son musée de son passé parisien et de la maison où il est né le 2 novembre 1808 chez son oncle le chevalier Lefebvre de Montressel,https://www.lemonde.fr/archives/article/1967/08/23/barbey-d-aurevilly-a-saint-sauveur-le-vicomte-au-milieu-de-ses-reves-et-de-ses-fantomes_2606545_1819218.html,1967.0,oncle,Positive,0.915732204914093
À Bruxelles on s attend à de nouveaux rebondissements mais on est convaincu que les démêlés financiers de l oncle du roi Baudouin n entameront en rien le prestige de la couronne,https://www.lemonde.fr/archives/article/1967/08/30/le-differend-entre-le-prince-charles-et-m-allard-prend-un-aspect-politique_2606779_1819218.html,1967.0,oncle,Negative,0.9470646381378174
L émir qui parlait au nom de son oncle l imam Badr a tenu à souligner que son gouvernement ne pouvait souscrire à aucun règlement du conflit yéménite quelles qu en soient la teneur et les modalités tant que le corps expéditionnaire égyptien et tous les éléments étrangers n auraient pas quitté le Yémen,https://www.lemonde.fr/archives/article/1967/09/04/les-royalistes-yemenites-ne-souscriront-a-un-reglement-du-conflit-qu-apres-le-retrait-des-forces-egyptiennes_2618219_1819218.html,1967.0,oncle,Neutral,0.7507441639900208
Le nouveau gouverneur de Washington qui ne manquera pas d être accusé d oncle tomisme par les radicaux du mouvement noir ne passe pas pour un militant,https://www.lemonde.fr/archives/article/1967/09/08/le-president-johnson-nomme-un-noir-gouverneur-du-district-de-columbia_2617523_1819218.html,1967.0,oncle,Negative,0.9897434115409851
